VisitorId,Time entered,Time spent (mins),Money spent (euros),Day
4502,8:56:15 PM,62,30.2,1
2150,5:00:34 PM,81,18.29,1
4377,6:07:27 PM,20,28.52,1
2672,5:22:58 PM,91,19.15,1
3124,9:19:35 AM,61,42.77,1
1442,3:50:32 PM,87,23.95,1
4247,3:51:55 PM,117,18.15,1
2850,8:09:25 PM,13,44.62,1
2169,3:47:32 PM,63,23.13,1
687,7:47:30 PM,78,34.58,1
1645,3:42:42 PM,10,30.0,1
4176,3:13:00 PM,94,43.04,1
4759,7:10:31 PM,96,20.81,1
2030,6:38:54 PM,81,27.79,1
1794,5:11:06 PM,55,37.88,1
1181,8:14:11 PM,11,37.6,1
1873,6:52:21 PM,27,12.02,1
2282,10:22:08 AM,75,16.89,1
873,2:32:18 PM,104,17.79,1
205,12:31:56 PM,86,40.42,1
3477,9:35:51 AM,105,30.58,1
1554,6:12:48 PM,113,20.35,1
2168,9:13:23 AM,58,48.32,1
2742,5:02:34 PM,21,29.65,1
3868,10:33:16 AM,88,36.65,1
2000,4:25:55 PM,87,29.15,1
3945,9:41:29 AM,38,47.19,1
3206,3:59:07 PM,33,29.61,1
965,1:39:29 PM,82,36.08,1
390,4:47:15 PM,60,39.54,1
596,6:33:24 PM,66,48.04,1
1849,7:00:59 PM,46,23.17,1
605,6:49:22 PM,37,44.77,1
2359,3:32:55 PM,65,12.1,1
1226,7:06:55 PM,11,48.19,1
2604,3:31:59 PM,68,12.34,1
1933,12:57:30 PM,67,21.77,1
1404,11:57:10 AM,74,44.04,1
339,9:41:22 AM,81,24.88,1
106,2:42:37 PM,27,17.61,1
979,12:45:11 PM,44,42.18,1
2350,8:19:50 PM,93,37.21,1
4357,10:23:12 AM,36,40.34,1
1432,12:46:05 PM,34,41.28,1
4382,8:47:15 PM,113,16.92,1
4685,5:21:57 PM,37,16.63,1
2652,4:31:59 PM,27,20.35,1
731,8:44:53 PM,107,18.34,1
247,2:27:51 PM,90,40.03,1
1471,10:31:08 AM,46,11.02,1
2288,9:39:56 AM,13,17.39,1
3163,12:18:37 PM,11,34.29,1
4022,6:27:54 PM,83,13.19,1
2576,1:31:16 PM,45,48.3,1
4118,9:59:09 AM,11,27.9,1
2487,6:10:02 PM,80,20.34,1
4174,5:13:29 PM,73,45.35,1
4323,5:45:53 PM,95,24.61,1
2827,3:32:07 PM,115,24.81,1
4042,12:47:18 PM,78,11.41,1
1112,4:23:19 PM,111,44.32,1
1042,6:05:44 PM,91,30.05,1
3729,11:57:35 AM,27,44.61,1
2914,9:49:02 AM,16,33.76,1
2704,8:32:33 PM,50,15.52,1
2446,10:49:15 AM,11,11.57,1
1862,7:42:22 PM,94,11.07,1
4416,5:06:24 PM,91,20.78,1
3283,9:22:16 AM,71,40.68,1
2986,11:40:40 AM,35,26.95,1
712,6:30:19 PM,85,13.96,1
4097,9:46:35 AM,38,32.41,1
1076,2:48:24 PM,85,35.7,1
1072,2:45:16 PM,85,47.04,1
4965,3:10:53 PM,105,13.19,1
2856,9:33:15 AM,116,39.07,1
3983,8:22:54 PM,19,30.2,1
1729,2:04:43 PM,38,34.69,1
4426,5:30:59 PM,103,48.17,1
3126,9:02:51 AM,120,35.97,1
2813,11:21:33 AM,42,19.27,1
4590,1:13:30 PM,73,12.55,1
3228,6:05:01 PM,86,41.35,1
3914,6:26:33 PM,24,41.05,1
1343,11:15:50 AM,31,12.28,1
4828,4:14:05 PM,20,12.82,1
1652,12:40:45 PM,29,24.52,1
1752,5:39:37 PM,14,13.55,1
3085,6:31:02 PM,39,21.06,1
861,9:11:42 AM,114,12.74,1
1394,9:19:31 AM,43,25.09,1
309,7:35:09 PM,33,17.11,1
4625,7:58:15 PM,46,28.56,1
2676,11:37:37 AM,54,31.02,1
3240,5:38:15 PM,97,20.24,1
628,6:16:14 PM,92,30.55,1
3803,5:13:25 PM,106,18.79,1
3490,11:51:37 AM,85,39.1,1
2677,8:46:21 PM,60,27.14,1
4301,11:45:36 AM,113,24.04,1
2555,9:48:59 AM,76,42.43,1
2300,3:33:11 PM,84,20.85,1
4112,5:19:10 PM,15,31.74,1
3512,8:31:39 PM,53,24.69,1
92,9:33:56 AM,52,27.12,1
1374,12:45:21 PM,57,21.78,1
2295,1:38:38 PM,58,22.37,1
28,4:01:41 PM,37,20.62,1
139,11:57:16 AM,75,45.67,1
2619,6:07:44 PM,116,13.53,1
2251,11:49:30 AM,49,33.98,1
1251,12:14:54 PM,44,43.36,1
197,9:40:48 AM,44,28.06,1
4198,5:58:57 PM,55,11.5,1
667,6:27:55 PM,64,38.26,1
4119,6:01:32 PM,25,39.92,1
1316,4:22:42 PM,114,14.23,1
2049,2:28:38 PM,60,28.42,1
577,12:45:24 PM,44,16.35,1
2010,6:27:53 PM,83,23.33,1
2917,4:37:15 PM,92,41.39,1
3707,5:15:34 PM,118,28.55,1
1353,9:35:58 AM,73,44.8,1
3033,8:17:36 PM,24,47.21,1
994,12:03:02 PM,53,21.47,1
4775,9:44:45 AM,31,24.42,1
3809,9:41:56 AM,17,26.84,1
3816,8:35:59 PM,89,36.9,1
2044,11:39:09 AM,98,34.62,1
1931,7:49:09 PM,82,19.79,1
1908,7:56:08 PM,16,49.94,1
2622,12:48:53 PM,28,44.49,1
880,3:05:36 PM,109,13.72,1
751,2:06:34 PM,20,13.92,1
3204,11:54:50 AM,60,25.51,1
1870,10:04:18 AM,67,30.76,1
892,4:29:16 PM,119,43.28,1
1114,12:44:16 PM,87,48.37,1
1240,12:02:17 PM,27,45.17,1
824,10:33:09 AM,11,21.49,1
2639,12:58:09 PM,83,42.49,1
700,11:54:45 AM,99,46.8,1
1348,10:22:00 AM,100,35.03,1
382,10:58:51 AM,110,44.25,1
2681,11:14:29 AM,75,33.29,1
2403,7:05:08 PM,31,20.51,1
2988,3:44:11 PM,59,34.46,1
565,2:08:05 PM,91,25.28,1
2236,1:42:55 PM,84,45.69,1
4668,6:24:00 PM,97,10.34,1
3115,8:40:35 PM,69,18.67,1
807,2:39:04 PM,15,46.69,1
1236,9:16:19 AM,80,45.99,1
2578,1:23:54 PM,53,27.81,1
3064,2:19:13 PM,57,13.45,1
4196,3:55:56 PM,54,48.78,1
3131,3:09:30 PM,14,31.77,1
910,1:45:31 PM,37,27.97,1
4345,2:10:55 PM,40,34.61,1
3507,1:57:56 PM,91,29.31,1
3696,9:11:00 AM,100,24.11,1
3899,12:12:05 PM,37,17.33,1
4167,12:31:37 PM,92,26.28,1
1835,1:34:45 PM,47,34.08,1
592,11:10:04 AM,100,12.44,1
2455,3:56:13 PM,82,45.67,1
202,12:04:53 PM,59,13.37,1
4761,10:06:53 AM,48,44.72,1
2779,10:54:25 AM,92,33.57,1
1963,12:49:47 PM,43,44.88,1
2484,8:18:39 PM,35,11.56,1
3522,5:41:36 PM,77,19.86,1
3864,11:59:39 AM,118,28.95,1
186,6:22:17 PM,17,20.46,1
1918,2:40:49 PM,34,39.52,1
3240,3:31:44 PM,96,37.13,1
3038,10:15:20 AM,59,35.38,1
3937,5:53:13 PM,110,33.73,1
3766,1:24:19 PM,40,11.46,1
4520,2:27:17 PM,66,20.52,1
2690,2:45:06 PM,11,25.21,1
3280,1:44:54 PM,100,21.96,1
3827,5:41:11 PM,91,13.29,1
4478,5:04:31 PM,112,27.75,1
2257,8:19:44 PM,63,24.76,1
2520,9:07:04 AM,91,23.8,1
1371,9:53:56 AM,47,33.05,1
3031,10:05:01 AM,58,35.96,1
4342,9:29:33 AM,38,44.28,1
4276,3:56:37 PM,47,26.65,1
1041,8:15:51 PM,101,33.64,1
3156,3:26:21 PM,16,35.45,1
1091,12:08:13 PM,22,44.87,1
2304,1:29:57 PM,18,47.79,1
4913,10:09:42 AM,72,30.46,1
2012,1:10:28 PM,59,36.41,1
3306,4:07:10 PM,82,40.89,1
2759,10:19:40 AM,29,23.07,1
4757,9:17:11 AM,57,31.47,1
2663,8:24:25 PM,51,39.93,1
2878,10:58:31 AM,42,32.04,1
1673,7:31:11 PM,110,21.23,1
2295,2:43:40 PM,65,20.48,1
1468,12:38:35 PM,94,18.27,1
2341,5:22:26 PM,76,45.01,1
667,1:38:25 PM,110,28.57,1
4835,10:28:45 AM,95,44.08,1
263,10:58:02 AM,66,45.72,1
3381,1:09:08 PM,56,14.85,1
25,8:28:42 PM,18,16.8,1
4278,9:01:23 AM,46,10.2,1
4972,10:38:12 AM,16,11.54,1
648,1:40:55 PM,72,46.06,1
3571,3:26:25 PM,89,15.33,1
858,2:29:40 PM,104,28.15,1
1851,2:30:48 PM,82,38.09,1
3322,8:45:03 PM,55,37.64,1
4042,4:11:16 PM,48,11.16,1
4783,9:20:56 AM,65,10.52,1
4719,4:39:25 PM,80,14.07,1
4149,6:05:36 PM,59,11.58,1
1893,4:35:16 PM,65,18.64,1
591,3:43:30 PM,58,25.29,1
2377,5:42:11 PM,57,29.71,1
2089,9:51:43 AM,47,30.5,1
2903,9:34:15 AM,30,10.79,1
4942,11:48:48 AM,98,45.59,1
3373,2:51:35 PM,70,49.32,1
2476,6:43:20 PM,61,47.69,1
3019,5:15:12 PM,81,22.4,1
1997,4:55:03 PM,17,21.58,1
3948,11:47:58 AM,112,45.31,1
3461,2:03:33 PM,58,16.12,1
3354,10:37:20 AM,44,27.35,1
3610,6:39:51 PM,56,21.08,1
1174,1:11:14 PM,37,32.86,1
3009,1:01:34 PM,100,10.83,1
1079,2:52:08 PM,112,34.43,1
2944,7:38:57 PM,74,30.58,1
3058,11:40:37 AM,91,47.51,1
3704,8:05:40 PM,53,45.38,1
939,5:27:17 PM,18,28.61,1
3801,5:54:28 PM,20,24.66,1
4781,6:22:45 PM,79,11.23,1
594,7:53:30 PM,22,13.91,1
2480,11:25:26 AM,22,41.08,1
2649,9:43:49 AM,100,36.45,1
3232,1:58:29 PM,104,31.67,1
4007,5:24:50 PM,57,23.94,1
3179,10:25:54 AM,48,10.15,1
3822,3:22:03 PM,81,27.96,1
4555,11:14:58 AM,90,46.53,1
1833,7:49:52 PM,84,28.73,1
3183,11:44:13 AM,15,47.88,1
1663,2:47:14 PM,96,13.58,1
556,7:22:16 PM,108,44.49,1
1530,1:43:38 PM,72,29.22,1
4829,10:45:10 AM,44,48.84,1
1957,5:13:08 PM,119,23.16,1
743,4:51:25 PM,97,15.88,1
4215,9:34:36 AM,28,37.15,1
158,2:34:00 PM,11,44.09,1
4923,5:24:36 PM,78,17.03,1
3053,4:34:20 PM,52,24.6,1
3462,6:25:13 PM,43,13.01,1
4327,10:39:09 AM,70,10.45,1
4976,6:32:32 PM,50,44.86,1
2287,11:58:35 AM,120,28.02,1
2502,5:06:35 PM,99,48.21,1
3448,5:56:55 PM,91,48.07,1
1675,5:27:11 PM,42,14.93,1
2134,2:12:45 PM,36,31.57,1
2208,10:18:23 AM,87,11.27,1
3042,1:09:22 PM,111,30.99,1
4055,12:29:45 PM,105,29.91,1
1692,7:50:33 PM,83,33.88,1
2429,9:54:52 AM,60,16.05,1
616,3:36:27 PM,115,28.94,1
555,12:49:36 PM,79,15.6,1
820,12:37:09 PM,72,13.26,1
1975,4:36:40 PM,102,26.89,1
4036,12:49:27 PM,78,31.1,1
3962,4:34:38 PM,18,26.56,1
1831,2:36:24 PM,95,22.13,1
3327,2:00:56 PM,13,49.64,1
3230,12:58:11 PM,44,19.68,1
3965,2:08:00 PM,79,15.53,1
2265,2:28:14 PM,62,48.03,1
882,5:17:17 PM,93,38.25,1
3219,4:21:10 PM,97,12.24,1
277,10:21:09 AM,29,28.2,1
4716,12:16:36 PM,49,15.09,1
1787,10:12:12 AM,70,42.13,1
305,3:37:27 PM,35,34.46,1
1942,6:31:50 PM,70,37.19,1
858,2:44:08 PM,119,23.43,1
3868,10:09:51 AM,26,28.63,1
451,9:35:11 AM,80,13.05,1
4129,12:10:44 PM,87,25.14,1
3890,7:15:01 PM,107,42.21,1
2813,5:42:54 PM,84,38.95,1
1026,8:08:24 PM,71,41.06,1
2374,6:13:26 PM,53,34.49,1
232,12:41:05 PM,63,41.15,1
2643,5:39:44 PM,80,44.06,1
2621,7:05:40 PM,47,27.44,1
511,5:32:21 PM,93,24.71,1
4252,1:54:50 PM,70,29.85,1
3845,12:10:03 PM,99,44.71,1
3645,4:44:19 PM,65,42.07,1
476,3:19:47 PM,94,29.42,1
4196,2:04:02 PM,42,22.34,1
1848,4:10:45 PM,27,25.08,1
3646,10:06:12 AM,51,24.07,1
3816,2:38:16 PM,38,40.02,1
1521,2:26:17 PM,71,37.31,1
4670,6:54:50 PM,107,33.96,1
2252,9:17:41 AM,76,32.46,1
4141,3:37:02 PM,32,18.46,1
908,8:01:24 PM,31,22.37,1
4247,5:23:42 PM,98,14.07,1
4961,9:16:43 AM,16,46.99,1
2590,6:50:28 PM,110,10.49,1
3604,9:25:54 AM,91,20.32,1
3711,6:42:42 PM,24,27.99,1
1047,12:14:12 PM,30,38.1,1
3372,8:25:03 PM,52,12.82,1
3344,6:04:05 PM,43,25.19,1
3726,11:05:07 AM,80,21.17,1
4977,2:26:09 PM,49,38.0,1
349,7:09:42 PM,96,34.0,1
2463,3:43:30 PM,33,19.28,1
1142,1:10:56 PM,98,34.59,1
161,7:36:23 PM,30,31.62,1
3218,4:39:24 PM,70,21.59,1
4692,11:05:51 AM,14,23.8,1
4310,8:31:03 PM,103,18.78,1
2477,11:07:57 AM,97,19.31,1
3128,2:17:48 PM,72,11.76,1
1492,8:48:21 PM,102,47.46,1
2591,10:30:23 AM,104,24.66,1
4482,2:37:55 PM,49,36.46,1
2608,4:47:58 PM,58,36.12,1
1420,3:01:06 PM,114,33.21,1
928,1:05:47 PM,52,20.74,1
1362,12:51:50 PM,116,21.36,1
938,4:57:34 PM,27,25.73,1
4507,5:58:18 PM,76,37.53,1
1132,4:03:14 PM,42,46.38,1
2665,7:04:43 PM,44,47.21,1
1453,10:20:36 AM,48,36.68,1
1421,3:38:48 PM,68,33.56,1
774,1:06:38 PM,73,11.25,1
4439,8:17:18 PM,34,19.71,1
4419,4:43:34 PM,73,28.71,1
2107,12:54:56 PM,24,36.37,1
3324,7:39:10 PM,86,42.21,1
2957,12:37:31 PM,44,19.38,1
3820,10:01:21 AM,53,37.97,1
996,1:03:29 PM,55,23.41,1
2632,1:39:33 PM,28,35.62,1
490,12:14:31 PM,38,18.62,1
24,5:47:38 PM,16,47.34,1
2831,6:42:56 PM,88,33.61,1
456,5:50:52 PM,58,21.44,1
3463,10:28:37 AM,83,26.62,1
3087,9:05:15 AM,55,12.64,1
1908,7:57:51 PM,115,27.16,1
495,3:29:03 PM,27,38.04,1
4355,9:43:45 AM,79,44.53,1
3895,2:57:05 PM,55,37.53,1
4999,12:55:44 PM,33,34.89,1
1527,10:45:37 AM,26,38.09,1
1317,12:39:09 PM,85,11.04,1
798,10:40:36 AM,120,29.21,1
2566,2:28:56 PM,89,26.14,1
2559,12:35:46 PM,90,46.89,1
3839,8:58:42 PM,87,35.31,1
4205,1:47:14 PM,57,26.04,1
2876,3:30:03 PM,101,43.85,1
3577,2:31:36 PM,75,17.31,1
3354,8:46:20 PM,87,48.45,1
4944,6:19:10 PM,72,29.66,1
1999,2:00:18 PM,105,49.02,1
2078,9:53:07 AM,53,34.98,1
4332,7:57:52 PM,28,44.71,1
2169,7:08:25 PM,52,12.6,1
4082,9:51:38 AM,104,32.57,1
2954,11:26:15 AM,25,12.65,1
2592,7:29:47 PM,119,42.4,1
4836,11:19:44 AM,13,48.44,1
4106,10:14:59 AM,111,41.58,1
459,3:57:05 PM,21,32.37,1
3379,1:55:11 PM,62,49.49,1
4880,1:39:23 PM,97,30.57,1
334,7:31:43 PM,20,32.81,1
840,1:16:40 PM,75,14.88,1
132,5:55:16 PM,68,10.86,1
3139,11:07:36 AM,26,10.12,1
3812,2:01:04 PM,81,22.41,1
739,6:26:32 PM,30,36.02,1
2541,10:01:03 AM,16,10.05,1
2437,11:35:16 AM,88,47.44,1
4835,10:29:01 AM,120,19.45,1
859,12:08:31 PM,30,45.22,1
3806,12:26:49 PM,80,18.07,1
322,6:39:52 PM,76,49.46,1
3688,8:57:58 PM,18,30.14,1
3210,8:25:42 PM,116,32.5,1
4636,5:29:01 PM,98,26.11,1
888,6:56:15 PM,87,16.07,1
4980,5:44:38 PM,57,25.96,1
3907,1:35:28 PM,23,12.98,1
1069,3:52:59 PM,32,32.19,1
259,12:48:57 PM,68,19.42,1
1169,2:17:31 PM,86,47.38,1
2998,3:13:06 PM,26,22.05,1
167,1:16:57 PM,98,32.12,1
716,2:57:06 PM,42,23.13,1
3412,5:54:46 PM,18,16.03,1
172,4:41:44 PM,55,43.26,1
422,4:27:05 PM,110,29.71,1
1531,6:47:51 PM,82,23.5,1
3860,11:36:07 AM,114,16.85,1
1939,4:21:57 PM,98,34.49,1
1728,12:11:17 PM,60,14.22,1
4368,12:20:27 PM,92,32.74,1
198,12:23:06 PM,110,21.03,1
1625,12:59:35 PM,115,39.55,1
1019,4:24:20 PM,90,32.0,1
4675,4:41:44 PM,120,34.6,1
1089,1:46:03 PM,79,42.59,1
1246,11:29:34 AM,33,28.35,1
3305,10:20:42 AM,89,28.52,1
433,2:33:33 PM,104,44.85,1
1177,2:08:54 PM,95,12.92,1
4299,9:39:35 AM,10,47.92,1
3158,6:25:46 PM,43,19.53,1
2580,7:36:29 PM,37,18.99,1
422,6:34:41 PM,47,48.81,1
4693,2:17:43 PM,42,34.61,1
1864,1:26:04 PM,102,17.34,1
1865,1:27:12 PM,20,14.44,1
1713,11:12:51 AM,93,17.72,1
2456,5:33:59 PM,20,46.78,1
4253,6:59:19 PM,55,27.24,1
1266,7:57:58 PM,50,17.96,1
1883,3:48:14 PM,22,13.7,1
2314,1:00:37 PM,59,18.3,1
118,4:00:10 PM,99,48.47,1
161,6:05:13 PM,115,40.98,1
4668,5:46:19 PM,79,21.56,1
83,9:00:19 AM,104,16.5,1
221,3:55:14 PM,31,49.93,1
2114,11:56:44 AM,74,15.08,1
4170,6:25:50 PM,13,44.49,1
2716,10:59:14 AM,68,40.68,1
1633,3:36:58 PM,22,15.73,1
4448,9:26:55 AM,106,29.62,1
1450,5:47:01 PM,103,36.85,1
460,11:55:43 AM,116,29.9,1
1506,10:56:16 AM,44,27.13,1
2946,9:44:02 AM,65,32.25,1
3065,5:01:53 PM,75,12.33,1
3607,5:25:40 PM,79,19.31,1
1005,2:26:34 PM,12,24.8,1
3538,10:03:58 AM,21,12.61,1
2822,7:44:03 PM,38,28.14,1
4649,10:21:14 AM,28,27.35,1
1294,9:21:21 AM,36,39.27,1
468,12:10:09 PM,52,40.28,1
4927,1:15:30 PM,94,31.77,1
4383,12:34:57 PM,67,28.58,1
1361,12:00:46 PM,92,38.86,1
1900,2:46:10 PM,55,41.12,1
1336,6:33:17 PM,87,46.15,1
4222,12:31:52 PM,84,19.12,1
3743,12:03:07 PM,91,49.86,1
1794,9:17:00 AM,50,25.97,1
3985,10:03:44 AM,76,27.93,1
2661,5:05:04 PM,37,29.63,1
1185,7:57:59 PM,108,39.9,1
2383,11:07:29 AM,93,49.19,1
4847,5:17:29 PM,69,11.3,1
916,10:26:08 AM,24,41.18,1
2194,7:11:49 PM,118,20.6,1
4662,12:20:15 PM,69,41.97,1
412,10:25:28 AM,19,41.95,1
3564,8:42:07 PM,35,32.34,1
1595,4:19:39 PM,90,23.93,1
4712,12:41:08 PM,58,41.24,1
2251,2:09:45 PM,65,43.86,1
2209,7:16:35 PM,86,15.82,1
4819,1:42:17 PM,79,12.34,1
4043,9:53:24 AM,116,13.69,1
1496,7:30:42 PM,15,32.45,1
2631,5:36:48 PM,66,23.83,1
4277,2:50:21 PM,42,15.85,1
3373,11:17:03 AM,77,41.55,1
4022,12:30:56 PM,20,26.22,1
4716,10:09:58 AM,99,19.81,1
4061,4:54:10 PM,46,44.06,1
576,12:55:17 PM,24,30.62,1
4324,5:40:34 PM,82,35.94,1
1370,5:52:21 PM,52,32.68,1
3370,12:25:46 PM,74,30.92,1
4044,7:37:25 PM,33,29.28,1
2385,2:55:12 PM,44,13.34,1
4707,12:14:22 PM,12,22.33,1
3577,1:00:47 PM,32,32.84,1
1733,4:39:19 PM,72,21.65,1
107,11:52:05 AM,118,37.88,1
2866,4:59:34 PM,77,21.54,1
3298,9:10:48 AM,35,14.87,1
3236,5:18:59 PM,67,22.43,1
3992,6:55:55 PM,72,33.29,1
520,12:40:55 PM,109,33.55,1
4030,10:52:54 AM,56,28.58,1
4073,7:05:23 PM,110,32.48,1
2295,3:31:17 PM,34,30.9,1
39,4:20:28 PM,40,49.57,1
1679,9:10:45 AM,91,39.46,1
1850,5:48:08 PM,40,47.19,1
1761,5:36:07 PM,94,22.09,1
3308,8:32:23 PM,77,12.21,1
2038,12:12:03 PM,65,16.5,1
2266,11:25:47 AM,49,11.35,1
329,1:40:52 PM,113,33.13,1
4754,2:45:46 PM,64,23.16,1
4712,4:43:16 PM,100,17.85,1
4940,7:03:46 PM,12,36.15,1
4829,3:13:12 PM,117,37.86,1
1232,6:03:44 PM,46,19.7,1
1574,11:16:10 AM,68,26.01,1
1682,2:25:06 PM,10,38.38,1
2691,12:43:13 PM,78,12.84,1
2266,5:43:50 PM,79,32.02,1
2658,6:04:44 PM,52,42.6,1
4304,12:08:57 PM,88,45.53,1
2283,6:57:58 PM,116,39.97,1
4991,1:29:44 PM,34,23.44,1
2269,10:27:49 AM,104,40.26,1
4473,8:43:47 PM,50,23.76,1
1032,10:08:03 AM,46,32.68,1
2004,4:14:33 PM,103,45.88,1
3113,11:47:29 AM,106,47.47,1
434,8:01:33 PM,35,14.19,1
4805,5:24:38 PM,67,42.5,1
1850,1:13:22 PM,76,11.16,1
2815,8:10:17 PM,63,24.52,1
876,10:34:53 AM,83,45.14,1
3176,1:40:41 PM,27,35.39,1
1911,10:18:10 AM,59,44.98,1
2223,11:09:58 AM,85,45.8,1
4144,12:27:40 PM,94,46.16,1
2451,1:34:48 PM,117,28.14,1
3172,4:34:32 PM,29,22.0,1
35,9:40:23 AM,108,32.78,1
1717,4:01:12 PM,72,19.7,1
4154,9:44:51 AM,34,18.74,1
3564,1:12:04 PM,17,10.95,1
3465,4:38:09 PM,45,24.62,1
251,4:43:09 PM,63,23.83,1
581,10:27:59 AM,78,20.66,1
901,2:18:10 PM,83,12.93,1
494,5:33:52 PM,67,46.36,1
3437,1:11:45 PM,75,18.22,1
2582,10:04:42 AM,111,35.91,1
1258,2:15:19 PM,102,42.75,1
2771,1:36:59 PM,11,44.67,1
4723,2:52:54 PM,120,19.89,1
3357,8:52:19 PM,37,47.93,1
315,3:50:35 PM,91,34.07,1
2274,10:46:26 AM,111,15.28,1
30,5:52:24 PM,43,35.34,1
2282,2:28:53 PM,40,47.39,1
3458,11:20:59 AM,70,23.43,1
2270,3:40:06 PM,41,29.93,1
378,11:50:09 AM,84,37.8,1
4875,9:30:42 AM,95,14.42,1
3185,11:16:47 AM,96,30.14,1
1791,4:07:43 PM,97,41.76,1
921,10:46:07 AM,41,37.52,1
3312,8:31:38 PM,58,24.74,1
3473,11:45:50 AM,43,13.67,1
3911,12:59:38 PM,80,27.07,1
3618,4:17:33 PM,86,47.46,1
5000,8:41:12 PM,40,18.32,1
2440,1:39:34 PM,10,23.54,1
17,7:20:09 PM,118,14.64,1
25,8:25:01 PM,47,32.61,1
1182,11:32:05 AM,24,46.72,1
962,1:56:46 PM,101,18.96,1
2895,12:02:43 PM,56,40.21,1
4053,4:22:48 PM,114,13.88,1
1152,11:41:55 AM,107,42.77,1
4011,3:57:56 PM,83,38.13,1
1490,4:23:02 PM,114,29.52,1
2609,1:34:45 PM,55,20.74,1
2720,11:45:59 AM,107,36.45,1
450,4:15:06 PM,108,11.87,1
929,2:20:05 PM,117,48.09,1
2336,6:53:45 PM,26,36.18,1
2131,1:10:43 PM,104,12.63,1
1667,8:27:05 PM,57,25.24,1
4844,5:03:11 PM,105,40.5,1
1256,6:17:32 PM,58,47.66,1
561,4:09:29 PM,51,45.68,1
3351,7:42:54 PM,111,25.72,1
1543,8:19:28 PM,15,17.56,1
1023,3:55:20 PM,74,40.3,1
4351,7:41:18 PM,93,37.5,1
4817,10:43:00 AM,99,33.08,1
4338,11:37:51 AM,71,39.93,1
3787,3:31:15 PM,77,11.15,1
1398,10:01:02 AM,21,15.41,1
86,11:53:18 AM,86,35.15,1
2642,2:29:07 PM,44,25.92,1
4142,10:57:28 AM,119,37.93,1
2570,12:53:03 PM,24,45.42,1
1674,11:32:06 AM,82,26.45,1
1544,10:24:24 AM,105,48.23,1
1472,9:49:25 AM,22,18.73,1
1152,6:35:45 PM,37,15.07,1
2821,10:29:13 AM,21,26.63,1
2435,4:02:55 PM,15,47.44,1
4133,2:01:27 PM,24,15.65,1
4674,1:42:02 PM,70,45.92,1
4259,1:35:51 PM,12,11.12,1
735,8:58:25 PM,39,38.77,1
2428,7:50:20 PM,53,48.27,1
739,3:31:12 PM,22,14.71,1
3975,3:57:12 PM,36,23.28,1
2841,1:38:02 PM,45,10.49,1
2932,8:57:15 PM,120,45.82,1
3545,4:45:09 PM,44,28.16,1
3405,3:33:13 PM,62,20.01,1
1576,6:22:53 PM,113,15.51,1
3505,7:35:13 PM,45,15.53,1
31,4:19:13 PM,35,35.11,1
915,2:32:14 PM,31,33.18,1
4782,5:41:26 PM,55,42.96,1
2714,11:42:17 AM,106,21.44,1
4756,8:02:21 PM,54,16.47,1
3446,5:33:37 PM,17,26.66,1
1858,3:06:36 PM,13,14.38,1
2277,4:40:16 PM,52,19.45,1
2902,4:03:41 PM,82,33.83,1
1965,4:36:06 PM,75,38.42,1
3871,1:09:09 PM,53,16.4,1
3068,10:06:10 AM,50,22.94,1
1469,3:52:34 PM,38,22.91,1
4813,4:58:26 PM,78,12.07,1
150,2:57:42 PM,94,47.58,1
993,6:16:27 PM,26,24.83,1
62,6:23:38 PM,116,49.11,1
2147,11:26:51 AM,33,49.11,1
2197,10:53:20 AM,112,25.22,1
3202,7:58:54 PM,47,21.32,1
1935,12:48:28 PM,82,45.82,1
2052,6:10:47 PM,53,31.63,1
2195,11:58:40 AM,13,46.78,1
4481,9:00:22 AM,24,16.23,1
653,9:47:11 AM,50,16.11,1
3183,10:33:14 AM,20,32.65,1
4264,10:45:25 AM,83,19.69,1
3564,10:20:46 AM,28,37.88,1
4173,4:54:50 PM,67,12.38,1
173,1:08:23 PM,33,16.85,1
183,5:52:18 PM,108,34.59,1
922,6:37:27 PM,55,22.64,1
2624,4:53:41 PM,55,29.23,1
168,5:09:53 PM,76,48.11,1
2897,7:51:53 PM,14,41.37,1
822,12:58:19 PM,27,46.88,1
3341,3:42:44 PM,16,29.2,1
2756,1:21:30 PM,105,22.77,1
4591,4:19:08 PM,48,25.07,1
4633,5:34:13 PM,35,12.22,1
4396,8:22:17 PM,90,48.75,1
1925,2:53:53 PM,81,32.83,1
932,9:39:15 AM,39,19.5,1
626,10:08:17 AM,109,30.38,1
4856,10:17:25 AM,94,47.12,1
1251,10:37:52 AM,67,14.31,1
4362,12:01:41 PM,48,21.79,1
2717,9:40:10 AM,88,23.77,1
1699,3:58:13 PM,117,16.18,1
318,11:15:54 AM,59,17.36,1
4514,4:07:49 PM,61,17.5,1
3243,10:49:57 AM,63,11.48,1
1973,8:10:51 PM,111,20.2,1
1149,4:54:30 PM,49,34.12,1
3754,2:00:09 PM,101,39.82,1
65,2:23:42 PM,104,12.51,1
1169,3:49:35 PM,99,21.8,1
2629,12:50:43 PM,97,15.14,1
4252,10:08:16 AM,27,24.4,1
1520,4:55:16 PM,108,42.74,1
1629,1:11:18 PM,84,24.67,1
2806,4:30:52 PM,15,17.2,1
793,10:36:33 AM,46,15.39,1
2128,10:45:33 AM,107,17.11,1
3553,5:09:41 PM,21,44.93,1
4728,4:38:10 PM,78,48.41,1
