VisitorId,Time entered,Time spent (mins),Money spent (euros),Day
1239,9:15:44 AM,221,194.98,5
1239,12:13:40 PM,647,187.72,6
1849,12:06:27 PM,101,11.37,1
1849,9:55:21 AM,119,80.93,2
1849,5:45:29 PM,179,42.46,3
2152,5:39:42 PM,90,20.46,1
2152,6:49:21 PM,201,36.85,2
2152,5:14:08 PM,218,98.33,3
2152,1:57:56 PM,333,186.82,4
3642,1:52:45 PM,43,24.6,1
3642,9:32:46 AM,51,76.44,2
3642,3:11:55 PM,48,146.87,3
3642,1:30:43 PM,480,151.91,4
1224,2:55:26 PM,62,37.03,1
3576,9:28:38 AM,77,43.48,1
3576,2:53:28 PM,229,82.89,2
3576,5:05:23 PM,51,117.79,3
3576,11:16:50 AM,439,145.76,4
3576,8:07:20 PM,178,188.92,5
3576,8:09:42 PM,329,279.98,6
3481,11:50:39 AM,59,20.27,1
3481,9:40:48 AM,240,20.42,2
2106,9:48:03 AM,18,19.41,1
2106,12:37:32 PM,138,25.43,2
1555,6:10:54 PM,88,42.18,1
1555,2:50:46 PM,68,68.63,2
1555,12:24:38 PM,141,96.38,3
1555,2:05:41 PM,425,148.16,4
1555,10:17:47 AM,54,65.0,5
1555,4:15:13 PM,128,143.41,6
708,12:02:23 PM,70,49.58,1
708,5:17:09 PM,207,58.95,2
708,4:33:09 PM,213,113.84,3
708,2:27:59 PM,126,143.23,4
708,5:47:25 PM,228,74.62,5
708,4:58:25 PM,665,105.28,6
2076,12:02:49 PM,90,44.12,1
2076,8:42:18 PM,115,93.35,2
2076,2:44:02 PM,181,104.38,3
3967,11:26:43 AM,32,14.7,1
3967,2:34:54 PM,197,75.9,2
3967,1:05:22 PM,205,101.13,3
3967,12:47:54 PM,436,129.66,4
1826,7:55:18 PM,102,30.25,1
1826,4:16:19 PM,43,69.51,2
1826,7:01:35 PM,36,90.26,3
1826,10:05:33 AM,143,69.76,4
2540,8:40:10 PM,98,28.15,1
2540,8:35:09 PM,143,20.63,2
3079,4:41:32 PM,83,21.7,1
1041,12:29:31 PM,67,17.78,1
1041,5:12:21 PM,126,36.65,2
1041,2:20:30 PM,102,67.73,3
1041,9:40:34 AM,82,161.67,4
4977,12:09:45 PM,71,34.78,1
4977,6:55:07 PM,162,53.67,2
4977,1:03:03 PM,164,135.29,3
4977,7:14:11 PM,257,103.51,4
4977,5:23:43 PM,253,201.77,5
762,3:45:17 PM,83,44.22,1
762,8:28:26 PM,85,72.65,2
762,4:31:34 PM,347,38.59,3
762,12:00:18 PM,331,93.14,4
762,11:51:17 AM,404,190.73,5
1362,2:49:17 PM,81,30.71,1
1362,10:01:21 AM,120,31.2,2
1362,6:36:34 PM,284,53.78,3
1362,4:47:48 PM,474,163.8,4
2229,8:51:23 PM,78,21.98,1
2229,3:27:08 PM,160,43.56,2
2229,9:12:02 AM,338,62.7,3
2229,11:04:57 AM,325,193.38,4
1314,4:06:38 PM,35,28.09,1
1314,10:42:45 AM,125,84.62,2
1314,12:41:42 PM,297,52.15,3
1314,5:23:25 PM,199,144.84,4
1314,5:34:27 PM,561,92.42,5
2755,6:08:19 PM,44,46.37,1
2755,2:04:26 PM,176,79.76,2
4106,3:11:16 PM,118,19.32,1
4106,7:04:26 PM,191,68.15,2
91,8:00:43 PM,20,22.28,1
2352,7:27:50 PM,64,27.46,1
2352,5:43:09 PM,131,38.45,2
2352,5:31:43 PM,80,131.52,3
2352,2:01:23 PM,96,184.28,4
2352,1:04:47 PM,139,170.89,5
2352,4:58:58 PM,242,144.94,6
2352,5:59:30 PM,172,157.17,7
1966,12:54:26 PM,115,34.99,1
1966,5:30:12 PM,71,32.03,2
1966,3:31:03 PM,298,128.5,3
1966,12:24:45 PM,114,75.41,4
1966,9:59:57 AM,546,101.11,5
1966,9:45:08 AM,139,291.1,6
2785,6:17:47 PM,30,47.5,1
4819,4:14:27 PM,81,18.63,1
4819,11:30:13 AM,170,24.75,2
4819,1:32:15 PM,45,113.85,3
4819,10:34:50 AM,316,43.71,4
4819,6:32:32 PM,136,207.82,5
4819,8:40:47 PM,649,137.68,6
4819,2:42:45 PM,819,225.79,7
2927,2:06:51 PM,19,47.72,1
2927,9:20:20 AM,46,92.51,2
2927,2:13:29 PM,131,135.18,3
2927,4:08:10 PM,158,128.48,4
2927,5:03:41 PM,586,210.27,5
2927,3:38:08 PM,525,110.48,6
650,3:50:46 PM,13,22.77,1
650,8:46:58 PM,32,25.79,2
650,9:28:28 AM,327,65.44,3
650,3:32:29 PM,91,96.96,4
650,4:33:05 PM,578,107.32,5
650,9:33:04 AM,487,134.41,6
650,7:10:56 PM,803,311.03,7
3781,12:33:20 PM,45,22.25,1
3781,5:49:47 PM,118,97.94,2
3781,10:56:52 AM,244,120.88,3
3781,8:59:04 PM,71,174.45,4
3781,9:19:59 AM,470,125.94,5
4504,11:05:10 AM,65,37.35,1
4504,2:32:43 PM,38,78.75,2
4504,9:44:54 AM,122,114.53,3
4504,8:51:04 PM,369,126.73,4
4504,5:25:44 PM,506,111.53,5
4504,3:28:05 PM,157,158.51,6
4209,2:05:52 PM,16,16.01,1
113,10:34:14 AM,60,44.19,1
113,3:18:38 PM,207,21.6,2
113,9:16:10 AM,266,97.62,3
113,8:39:37 PM,188,138.8,4
113,11:25:30 AM,313,134.37,5
113,7:04:41 PM,264,181.11,6
113,12:38:39 PM,592,199.96,7
515,1:19:33 PM,61,13.74,1
515,11:41:48 AM,158,50.1,2
515,3:17:36 PM,178,81.19,3
515,1:06:59 PM,470,56.95,4
515,2:36:39 PM,532,110.99,5
515,12:35:01 PM,486,148.3,6
515,9:21:25 AM,230,181.64,7
4655,4:27:02 PM,111,13.13,1
4655,5:56:26 PM,89,33.67,2
4655,4:22:34 PM,159,92.66,3
4655,11:55:51 AM,89,101.97,4
4655,5:01:47 PM,219,119.25,5
4655,10:22:36 AM,302,185.7,6
1934,3:32:43 PM,52,11.98,1
1934,5:17:14 PM,123,79.51,2
1934,4:45:33 PM,61,51.94,3
1934,9:47:01 AM,383,132.97,4
2311,6:28:28 PM,75,32.77,1
2311,10:43:57 AM,63,95.02,2
2311,3:11:39 PM,324,59.48,3
3941,2:26:43 PM,72,24.82,1
3941,2:17:41 PM,127,49.56,2
3941,4:29:25 PM,57,146.0,3
3941,12:41:51 PM,266,158.04,4
3941,2:08:36 PM,586,151.97,5
3941,7:27:06 PM,582,196.65,6
3941,7:16:42 PM,748,113.06,7
4092,11:30:41 AM,37,33.76,1
1282,12:41:35 PM,31,14.18,1
1282,8:51:34 PM,187,51.19,2
1282,8:44:46 PM,205,59.59,3
1282,8:43:19 PM,287,182.93,4
1282,2:01:57 PM,201,234.67,5
1282,6:02:05 PM,685,163.11,6
4439,8:33:05 PM,114,39.16,1
4439,9:51:25 AM,165,63.2,2
2007,7:57:11 PM,42,16.01,1
2007,6:06:06 PM,141,40.95,2
2007,3:12:22 PM,292,50.18,3
2007,8:55:30 PM,188,62.46,4
2007,2:34:16 PM,204,248.83,5
2007,8:48:11 PM,183,92.71,6
1273,8:17:14 PM,25,37.1,1
1273,10:43:55 AM,187,98.38,2
1273,9:56:40 AM,77,52.19,3
1273,7:37:38 PM,393,75.94,4
1273,2:57:43 PM,574,127.52,5
1273,11:27:29 AM,658,276.19,6
1273,5:45:39 PM,428,295.22,7
4100,10:02:32 AM,96,46.23,1
4100,3:16:39 PM,157,27.39,2
177,11:12:49 AM,44,33.65,1
177,4:58:46 PM,57,87.09,2
177,11:43:51 AM,206,43.51,3
4383,4:38:24 PM,83,30.53,1
4383,3:39:45 PM,132,20.53,2
4383,11:30:50 AM,54,142.78,3
4383,8:07:49 PM,399,40.79,4
4383,9:05:28 AM,101,118.53,5
4383,11:54:51 AM,100,128.72,6
1171,3:03:51 PM,40,44.47,1
1171,11:13:29 AM,216,42.48,2
1171,2:08:22 PM,313,130.13,3
1533,6:22:12 PM,35,44.13,1
1533,10:09:30 AM,51,89.19,2
1533,2:31:20 PM,247,58.95,3
825,8:53:45 PM,78,35.36,1
626,10:00:14 AM,84,12.8,1
4862,1:35:01 PM,100,22.18,1
4862,3:41:13 PM,83,99.71,2
4862,8:04:21 PM,139,126.87,3
4862,8:46:19 PM,287,151.85,4
4862,9:57:52 AM,360,243.28,5
4862,8:07:28 PM,656,242.27,6
135,6:53:00 PM,67,16.92,1
1395,7:41:07 PM,46,10.45,1
1395,12:10:27 PM,55,97.44,2
1395,9:37:17 AM,248,99.3,3
1395,1:14:56 PM,204,119.7,4
1395,9:05:07 AM,189,81.09,5
1395,10:00:46 AM,80,260.29,6
1498,10:00:09 AM,88,29.53,1
1498,4:14:04 PM,219,67.23,2
1498,9:28:53 AM,330,94.38,3
1498,5:35:44 PM,476,139.85,4
1498,7:24:38 PM,156,192.07,5
1498,5:02:30 PM,635,62.49,6
1498,3:37:46 PM,798,198.6,7
954,8:02:12 PM,68,15.31,1
3875,9:49:43 AM,27,33.43,1
3875,11:16:44 AM,59,95.34,2
4141,12:30:37 PM,89,41.4,1
2124,8:25:15 PM,73,36.42,1
2124,9:00:00 AM,229,66.1,2
2124,7:22:50 PM,165,109.55,3
2124,10:55:27 AM,313,122.38,4
3219,3:50:33 PM,29,12.08,1
3219,9:55:52 AM,93,79.6,2
3219,9:54:28 AM,214,119.26,3
3219,10:05:22 AM,287,175.89,4
854,12:41:31 PM,50,20.53,1
854,3:04:44 PM,122,57.8,2
854,2:40:00 PM,168,53.52,3
4125,8:15:14 PM,87,45.36,1
4125,8:32:42 PM,32,82.27,2
4125,8:50:34 PM,101,84.59,3
4125,12:05:57 PM,413,67.1,4
4125,4:43:12 PM,372,228.02,5
4125,9:14:00 AM,668,92.93,6
4125,12:23:33 PM,779,259.67,7
2934,2:40:32 PM,29,33.71,1
2934,1:06:52 PM,188,52.07,2
2934,2:55:31 PM,70,50.28,3
2934,10:52:13 AM,307,109.31,4
2934,11:19:00 AM,347,238.77,5
2934,2:45:16 PM,280,225.86,6
2934,4:00:26 PM,835,272.48,7
3143,3:15:48 PM,32,39.18,1
3143,1:49:45 PM,65,57.18,2
9,6:03:03 PM,52,20.96,1
9,3:02:21 PM,100,73.26,2
9,7:35:59 PM,33,41.3,3
4741,12:02:21 PM,54,11.05,1
4741,3:43:35 PM,171,71.3,2
4741,8:42:36 PM,154,61.59,3
4741,6:01:42 PM,313,112.78,4
4741,9:38:31 AM,242,237.27,5
4741,9:32:21 AM,251,237.35,6
2834,7:45:19 PM,104,25.31,1
2834,3:53:53 PM,131,85.36,2
2834,9:31:11 AM,170,86.0,3
2834,2:54:38 PM,387,124.5,4
2834,11:57:25 AM,241,244.62,5
943,8:26:09 PM,120,16.56,1
943,9:20:43 AM,194,33.84,2
943,4:09:49 PM,155,40.56,3
943,3:54:55 PM,362,103.59,4
943,11:07:36 AM,503,165.85,5
4882,10:00:36 AM,45,40.27,1
4882,12:21:18 PM,29,90.96,2
4882,3:08:22 PM,149,37.69,3
1947,2:34:41 PM,68,39.4,1
1947,3:02:01 PM,84,62.6,2
1947,6:13:16 PM,172,54.62,3
1947,7:23:03 PM,160,113.48,4
3601,9:10:19 AM,96,27.48,1
3601,8:55:21 PM,137,41.13,2
3601,3:51:33 PM,189,133.5,3
3601,1:41:39 PM,371,194.64,4
3601,10:45:26 AM,304,159.34,5
2738,7:49:47 PM,62,36.29,1
1530,10:57:29 AM,99,42.54,1
1530,8:59:40 PM,57,77.63,2
540,11:35:21 AM,10,12.44,1
540,6:02:47 PM,219,25.07,2
540,8:17:53 PM,139,56.94,3
540,7:24:24 PM,351,70.61,4
540,11:14:34 AM,264,216.06,5
540,8:07:02 PM,288,276.83,6
2013,3:52:53 PM,78,40.3,1
2013,4:26:57 PM,34,28.71,2
2013,3:20:25 PM,301,141.3,3
2013,1:34:45 PM,222,126.76,4
2013,3:57:46 PM,364,114.7,5
2452,10:35:19 AM,59,20.67,1
2452,9:41:53 AM,59,88.42,2
2974,6:46:52 PM,88,45.2,1
2974,9:18:25 AM,88,55.82,2
2974,3:18:21 PM,252,136.63,3
2974,6:46:12 PM,365,58.51,4
2974,4:37:06 PM,134,78.11,5
2974,11:44:55 AM,402,277.04,6
979,4:30:43 PM,42,21.36,1
979,7:38:56 PM,181,36.7,2
979,1:52:52 PM,213,117.71,3
979,8:05:49 PM,145,83.35,4
979,7:47:03 PM,325,110.49,5
4127,9:26:10 AM,46,40.97,1
3963,3:38:44 PM,33,45.18,1
3963,12:36:34 PM,207,59.66,2
3963,8:12:10 PM,222,42.96,3
3042,12:04:19 PM,30,24.64,1
3042,3:48:30 PM,179,66.69,2
3042,10:42:31 AM,264,117.65,3
3042,3:57:26 PM,204,54.24,4
4657,7:03:58 PM,48,19.79,1
1905,11:29:00 AM,20,30.23,1
1905,2:08:36 PM,115,41.75,2
1905,11:34:53 AM,264,99.33,3
2076,5:42:40 PM,83,17.8,1
2076,9:13:06 AM,164,78.34,2
2076,6:58:04 PM,148,37.75,3
2076,12:54:48 PM,356,92.64,4
2076,6:50:06 PM,474,223.05,5
2076,2:41:39 PM,268,214.56,6
2076,4:00:29 PM,570,152.42,7
3484,9:07:40 AM,20,22.83,1
3484,5:39:04 PM,125,83.8,2
3484,3:32:59 PM,204,98.91,3
3484,6:56:39 PM,196,66.44,4
3484,7:00:03 PM,221,244.33,5
752,10:10:18 AM,29,46.7,1
752,4:33:28 PM,89,24.51,2
752,2:10:16 PM,239,48.99,3
752,2:29:33 PM,79,195.41,4
752,5:37:44 PM,437,134.23,5
2778,6:02:40 PM,22,22.32,1
4061,5:31:20 PM,26,15.24,1
4061,12:47:32 PM,87,40.17,2
4061,2:58:08 PM,318,112.77,3
2064,7:33:19 PM,19,11.16,1
2064,5:52:45 PM,44,41.91,2
2064,10:44:05 AM,81,102.95,3
2064,5:08:17 PM,463,131.99,4
2064,2:04:56 PM,497,157.44,5
4850,3:32:25 PM,31,14.57,1
4850,3:00:44 PM,174,41.74,2
4850,2:11:37 PM,249,81.34,3
4850,6:10:18 PM,468,157.84,4
4850,12:13:04 PM,449,180.96,5
831,7:36:43 PM,46,13.18,1
831,6:18:28 PM,42,90.79,2
831,12:01:57 PM,104,48.32,3
831,1:01:57 PM,308,73.95,4
831,1:36:05 PM,416,199.83,5
831,4:28:17 PM,496,100.39,6
171,7:41:52 PM,27,36.89,1
171,4:13:39 PM,59,55.93,2
171,5:57:24 PM,337,71.28,3
171,7:02:50 PM,317,92.85,4
171,11:16:10 AM,347,208.82,5
171,7:28:58 PM,90,60.86,6
2794,6:00:31 PM,67,28.4,1
2794,7:29:04 PM,71,84.06,2
2794,6:18:30 PM,161,86.86,3
2794,9:26:59 AM,176,47.39,4
2794,7:57:44 PM,575,106.81,5
2794,6:37:31 PM,552,127.8,6
3795,4:10:57 PM,97,14.87,1
3795,9:45:36 AM,136,61.32,2
3795,10:48:56 AM,180,68.66,3
3795,4:29:22 PM,419,78.17,4
3795,4:56:18 PM,513,67.33,5
87,2:15:10 PM,104,27.27,1
87,8:04:49 PM,148,21.47,2
87,4:23:00 PM,264,64.24,3
87,8:24:10 PM,128,168.81,4
2654,4:32:54 PM,74,33.47,1
2654,11:04:55 AM,235,91.44,2
2654,8:01:40 PM,35,108.28,3
2654,3:31:13 PM,87,90.58,4
2405,10:06:10 AM,26,47.76,1
2405,9:09:07 AM,197,61.45,2
2405,7:15:30 PM,163,122.67,3
2405,9:16:25 AM,238,193.84,4
2405,4:44:30 PM,379,160.02,5
3884,11:32:08 AM,54,16.8,1
3884,7:22:55 PM,91,49.31,2
3884,12:05:16 PM,118,105.16,3
1159,1:21:02 PM,47,19.98,1
1159,5:27:14 PM,123,42.67,2
1159,5:39:26 PM,268,146.67,3
1159,7:22:44 PM,294,159.68,4
1159,3:01:26 PM,412,192.89,5
1159,12:01:13 PM,621,233.74,6
635,2:58:41 PM,67,42.36,1
635,11:00:59 AM,189,96.2,2
635,12:42:22 PM,73,36.64,3
635,8:16:44 PM,324,96.16,4
635,11:56:38 AM,464,79.83,5
1391,7:18:24 PM,120,48.36,1
667,11:48:24 AM,104,10.92,1
667,9:28:21 AM,114,45.55,2
667,1:19:18 PM,334,110.81,3
667,2:39:42 PM,368,86.44,4
1196,12:24:40 PM,86,20.45,1
1196,5:48:58 PM,155,22.84,2
1196,6:11:37 PM,224,143.29,3
1196,5:24:12 PM,396,170.14,4
1196,7:34:02 PM,520,137.86,5
1196,7:11:49 PM,330,78.42,6
1196,8:33:02 PM,138,178.39,7
1675,7:54:31 PM,87,37.38,1
1675,5:29:04 PM,181,48.18,2
1675,3:06:50 PM,100,124.53,3
577,8:57:57 PM,76,19.18,1
577,1:56:13 PM,187,98.3,2
2456,3:31:04 PM,45,17.15,1
2456,3:57:16 PM,115,65.49,2
2456,3:33:22 PM,249,39.21,3
2456,8:03:33 PM,339,49.29,4
2456,12:41:07 PM,102,50.94,5
2456,11:53:03 AM,574,65.6,6
1065,12:59:22 PM,52,48.36,1
1065,12:39:10 PM,145,80.74,2
1065,10:27:37 AM,125,134.13,3
308,9:52:56 AM,83,38.16,1
1509,11:51:48 AM,81,20.62,1
1509,6:16:02 PM,121,46.13,2
1509,7:55:16 PM,187,120.85,3
1509,10:27:05 AM,457,166.52,4
1974,6:52:51 PM,98,31.26,1
1974,11:45:51 AM,80,56.12,2
1974,4:25:29 PM,159,100.18,3
1974,12:21:33 PM,163,121.78,4
1974,8:50:18 PM,133,178.01,5
1974,8:46:13 PM,584,130.64,6
1693,4:30:08 PM,102,34.02,1
1693,6:09:31 PM,30,30.68,2
1693,12:19:41 PM,64,81.99,3
4670,2:46:01 PM,104,23.23,1
4670,10:00:01 AM,113,30.23,2
1435,6:01:31 PM,117,27.84,1
1435,7:24:27 PM,191,48.91,2
1435,12:29:32 PM,115,147.06,3
199,2:33:16 PM,118,34.8,1
199,6:43:08 PM,214,56.24,2
199,7:50:24 PM,216,71.01,3
199,2:48:36 PM,211,41.23,4
199,12:26:20 PM,320,74.84,5
199,5:06:31 PM,498,62.5,6
873,2:28:09 PM,105,42.66,1
873,3:05:31 PM,29,27.37,2
873,10:28:13 AM,177,135.31,3
873,4:07:05 PM,255,84.46,4
880,11:24:51 AM,81,14.71,1
880,3:40:55 PM,107,40.36,2
880,5:21:02 PM,219,103.87,3
880,6:12:30 PM,220,77.32,4
880,5:37:17 PM,187,122.36,5
880,6:18:12 PM,410,141.3,6
880,10:50:42 AM,319,157.15,7
498,4:02:14 PM,71,24.54,1
3959,12:54:34 PM,78,15.58,1
2370,10:30:08 AM,78,36.0,1
2370,2:17:02 PM,133,94.97,2
2370,7:45:26 PM,158,120.31,3
2370,8:07:50 PM,240,62.04,4
2370,7:41:11 PM,453,163.61,5
2370,10:56:08 AM,655,75.29,6
2370,8:15:45 PM,418,292.88,7
2359,7:23:11 PM,64,49.28,1
4261,8:12:47 PM,103,31.3,1
4261,3:48:56 PM,135,76.53,2
4261,8:13:57 PM,135,116.88,3
2381,8:42:55 PM,119,11.22,1
2381,5:10:36 PM,116,25.22,2
2381,12:54:22 PM,208,37.68,3
2381,10:50:06 AM,132,51.38,4
2381,9:18:01 AM,186,168.19,5
3995,5:40:37 PM,71,17.33,1
3995,3:06:31 PM,119,71.82,2
3995,6:09:53 PM,67,72.63,3
3995,2:48:23 PM,245,118.57,4
3995,8:09:37 PM,84,135.26,5
730,9:43:21 AM,46,11.85,1
730,7:36:04 PM,143,88.37,2
730,5:55:46 PM,283,137.9,3
730,11:02:35 AM,353,94.69,4
730,5:31:36 PM,439,140.94,5
3372,6:50:50 PM,60,11.92,1
3372,9:32:00 AM,36,59.85,2
3372,8:45:21 PM,142,146.21,3
3372,2:20:41 PM,165,41.09,4
3372,8:25:54 PM,93,129.3,5
3364,5:57:11 PM,78,34.99,1
3364,7:29:20 PM,170,99.43,2
3364,6:49:27 PM,352,49.27,3
3364,12:59:23 PM,271,72.69,4
3364,5:21:52 PM,407,234.61,5
2554,7:30:19 PM,100,33.13,1
2554,8:18:37 PM,25,32.5,2
2554,2:15:45 PM,92,96.34,3
2554,8:20:32 PM,162,65.4,4
2554,8:35:37 PM,155,142.93,5
2554,2:08:19 PM,515,169.28,6
2554,9:34:51 AM,641,161.43,7
548,7:30:49 PM,97,24.5,1
548,6:50:27 PM,41,56.66,2
548,9:49:14 AM,113,100.81,3
2858,12:31:18 PM,26,32.7,1
2858,2:20:12 PM,64,30.57,2
2858,12:23:03 PM,117,74.42,3
2858,7:33:47 PM,455,157.06,4
597,3:13:55 PM,55,29.81,1
597,1:08:25 PM,33,35.36,2
597,3:58:31 PM,236,135.19,3
597,11:12:35 AM,336,116.53,4
597,9:51:27 AM,343,130.34,5
4423,2:36:36 PM,45,43.89,1
4751,10:48:46 AM,89,20.32,1
4751,7:22:33 PM,105,54.41,2
579,5:58:25 PM,118,27.23,1
579,7:42:22 PM,100,57.14,2
579,7:24:15 PM,83,127.47,3
579,9:04:13 AM,181,155.0,4
579,2:01:30 PM,483,223.82,5
4116,11:46:55 AM,73,49.68,1
4116,6:36:16 PM,44,91.36,2
4116,8:21:59 PM,169,126.21,3
4116,5:13:04 PM,70,198.01,4
1903,6:25:49 PM,33,46.39,1
1903,5:55:14 PM,116,61.16,2
1903,1:13:18 PM,261,76.81,3
1903,4:22:34 PM,121,71.22,4
975,3:47:26 PM,38,20.85,1
975,11:12:56 AM,127,62.07,2
975,3:28:01 PM,356,114.52,3
975,11:20:43 AM,269,55.03,4
3941,12:20:08 PM,40,19.08,1
3941,2:30:59 PM,125,53.05,2
3941,1:26:25 PM,190,74.79,3
3941,5:24:34 PM,401,177.04,4
2459,8:49:05 PM,25,40.69,1
2459,9:08:07 AM,160,57.25,2
2459,8:04:43 PM,266,133.87,3
2459,7:30:51 PM,343,162.35,4
2459,8:33:44 PM,250,95.9,5
2459,9:27:56 AM,651,80.87,6
3095,4:36:42 PM,20,42.84,1
3095,3:55:23 PM,40,42.94,2
3095,4:43:43 PM,234,66.75,3
3095,7:19:24 PM,55,199.01,4
3095,3:20:13 PM,544,121.5,5
3095,4:48:52 PM,470,64.53,6
3095,1:07:58 PM,188,313.4,7
963,10:08:01 AM,12,21.89,1
963,12:45:34 PM,45,54.21,2
963,5:31:25 PM,309,65.68,3
3416,8:27:28 PM,57,32.4,1
2724,7:28:30 PM,53,42.31,1
2724,9:27:35 AM,185,44.17,2
2724,3:41:56 PM,298,121.13,3
2724,2:50:55 PM,209,126.01,4
2724,4:12:51 PM,508,104.12,5
2724,4:38:53 PM,480,70.57,6
2724,5:08:57 PM,807,319.89,7
2476,3:54:29 PM,75,14.55,1
2476,5:42:37 PM,33,56.36,2
2476,1:44:51 PM,106,69.69,3
2476,11:51:51 AM,87,185.56,4
2285,11:35:57 AM,61,33.02,1
2285,8:08:22 PM,60,45.19,2
2285,8:40:49 PM,191,128.06,3
2285,7:15:20 PM,135,190.01,4
4165,7:26:16 PM,34,14.22,1
4165,8:15:00 PM,229,77.91,2
4165,7:45:15 PM,333,98.65,3
4165,4:40:47 PM,76,71.97,4
4165,3:44:03 PM,265,128.58,5
4165,6:50:04 PM,258,123.88,6
505,8:53:02 PM,14,37.49,1
505,2:45:01 PM,59,81.76,2
505,2:11:32 PM,97,92.17,3
505,11:35:06 AM,307,64.18,4
505,1:54:51 PM,516,63.58,5
3301,4:07:26 PM,86,21.78,1
3301,3:47:28 PM,97,25.2,2
2830,4:22:21 PM,42,34.47,1
2830,12:25:48 PM,51,27.46,2
2830,12:23:27 PM,228,121.04,3
2830,6:10:56 PM,379,193.28,4
3651,10:01:57 AM,48,17.28,1
3651,8:17:30 PM,222,59.86,2
3651,11:26:29 AM,258,110.32,3
1866,7:16:20 PM,20,27.15,1
1866,10:15:29 AM,95,82.66,2
1866,2:58:58 PM,254,59.67,3
1866,10:06:36 AM,71,94.57,4
1866,7:06:43 PM,475,238.48,5
1866,2:41:30 PM,534,250.84,6
1638,9:50:43 AM,112,18.1,1
1638,3:51:15 PM,65,83.68,2
1638,12:04:01 PM,82,141.64,3
1638,2:13:40 PM,57,53.27,4
609,8:17:04 PM,37,49.44,1
609,5:22:04 PM,162,68.51,2
609,5:08:14 PM,154,52.21,3
2264,9:24:44 AM,21,17.17,1
4564,10:01:46 AM,93,39.47,1
854,8:36:34 PM,53,25.11,1
854,11:54:27 AM,43,23.27,2
854,7:48:01 PM,145,116.91,3
854,7:38:26 PM,467,194.15,4
854,11:33:08 AM,297,175.6,5
854,8:02:32 PM,568,124.9,6
869,7:53:55 PM,95,22.14,1
869,3:39:03 PM,146,54.37,2
869,8:31:18 PM,208,121.22,3
869,9:14:53 AM,382,132.37,4
869,4:17:53 PM,485,76.78,5
869,5:53:31 PM,540,286.08,6
869,8:50:57 PM,742,262.01,7
4274,2:18:20 PM,27,39.8,1
4274,6:30:27 PM,64,99.8,2
4274,10:00:58 AM,110,109.98,3
4274,10:00:58 AM,262,41.29,4
4274,10:23:35 AM,358,61.74,5
3234,9:05:57 AM,74,32.82,1
3234,12:16:34 PM,26,46.24,2
3234,5:40:33 PM,129,109.95,3
3234,2:06:56 PM,381,142.29,4
3234,3:29:23 PM,548,68.73,5
3234,11:17:43 AM,280,245.77,6
808,12:00:46 PM,21,20.92,1
808,10:48:36 AM,170,55.8,2
808,10:13:25 AM,243,113.99,3
808,9:49:19 AM,139,171.1,4
808,12:53:51 PM,407,154.3,5
808,10:54:14 AM,651,157.35,6
3958,6:13:07 PM,66,25.31,1
3958,7:52:31 PM,36,41.96,2
3958,7:04:20 PM,48,128.09,3
21,8:22:54 PM,108,34.72,1
21,8:33:48 PM,154,83.97,2
3537,12:42:46 PM,18,10.75,1
3537,1:46:33 PM,32,94.65,2
3537,5:00:44 PM,142,33.44,3
3537,4:13:01 PM,315,74.09,4
3537,3:11:53 PM,142,77.77,5
3537,8:05:46 PM,258,229.26,6
4774,6:26:06 PM,19,18.97,1
1969,6:38:00 PM,21,35.83,1
1969,2:24:44 PM,70,93.93,2
4354,2:30:14 PM,73,49.25,1
4354,9:44:53 AM,189,79.98,2
1278,2:00:11 PM,20,10.78,1
1278,1:30:53 PM,21,94.54,2
196,5:36:26 PM,47,45.58,1
196,9:46:06 AM,151,53.63,2
196,8:18:19 PM,254,66.68,3
196,4:09:13 PM,49,137.02,4
196,4:33:57 PM,367,85.68,5
196,2:22:59 PM,390,66.94,6
196,5:46:06 PM,348,168.08,7
4220,7:45:40 PM,104,35.66,1
4220,7:05:28 PM,232,25.58,2
4220,12:44:25 PM,48,95.73,3
4220,4:30:50 PM,237,110.96,4
2485,7:08:16 PM,28,23.55,1
2485,6:39:34 PM,40,67.33,2
4340,11:05:24 AM,14,17.62,1
4340,10:08:40 AM,138,28.77,2
4340,9:17:10 AM,155,129.37,3
1383,5:43:51 PM,11,13.72,1
1383,12:25:03 PM,208,55.69,2
1383,4:32:27 PM,121,83.86,3
2102,8:21:10 PM,102,38.36,1
2102,5:40:28 PM,145,48.91,2
2102,3:15:54 PM,280,126.95,3
2102,7:58:07 PM,460,166.68,4
2102,7:39:23 PM,75,139.62,5
685,5:31:15 PM,39,22.67,1
685,12:07:24 PM,85,75.32,2
685,5:34:09 PM,58,111.27,3
685,7:55:07 PM,425,59.49,4
685,4:41:07 PM,560,196.34,5
685,9:58:18 AM,143,125.09,6
2328,12:43:30 PM,84,29.38,1
2328,10:01:21 AM,63,44.43,2
4968,5:07:33 PM,25,39.67,1
4968,12:50:04 PM,214,59.57,2
4968,6:50:02 PM,220,66.8,3
4968,5:02:57 PM,480,155.68,4
4968,10:22:12 AM,390,75.14,5
4968,12:46:55 PM,118,73.35,6
4914,1:17:18 PM,110,15.06,1
2506,6:41:29 PM,20,25.13,1
2506,11:12:56 AM,122,83.8,2
2506,2:05:43 PM,51,77.44,3
2506,5:11:07 PM,172,155.74,4
2506,2:26:52 PM,460,234.66,5
